id_novidade,id_tipo,id_licitacao,data,id_original,nome_municipio,texto_novidade,id_contrato
3c50dca2395f72e5c10b231b5ada8709,2,b3fe3feaad0863b8ddb157b7303760af,2020-06-05T00:00:00Z,b3fe3feaad0863b8ddb157b7303760af,Comando do Exército,NA,NA
77657a26788235bebdbd03aca7b84235,2,5f09e79d1d2716ca3b3f5d4af5701182,2020-06-23T00:00:00Z,5f09e79d1d2716ca3b3f5d4af5701182,Empresa Brasileira de Serviços Hospitalares,NA,NA
2a9376bec9c999db74814714833d9d00,2,126368d405adf9277490a501b5b5aaa7,2020-06-05T00:00:00Z,126368d405adf9277490a501b5b5aaa7,Comando do Exército,NA,NA
0c56ee69dab3b61efcc0920c99ae35b0,2,2722bd6d1d7a005d3e0c52cff06ebdf6,2020-06-04T00:00:00Z,2722bd6d1d7a005d3e0c52cff06ebdf6,Ministério da Defesa - Unidades com vínculo d,NA,NA
d0f3d780532b10252342d0ea4f5ae4ed,2,1e8e4b9d4dc2cc83b4147a5c7e43b0ec,2020-06-01T00:00:00Z,1e8e4b9d4dc2cc83b4147a5c7e43b0ec,Comando do Exército,NA,NA
ca9cb712f5c4b45d097af4bede77302d,2,7d106a90bcf7bb5785beedde09e1ee94,2020-06-29T00:00:00Z,7d106a90bcf7bb5785beedde09e1ee94,Comando do Exército,NA,NA
12c7dcde1e1fc26084e6170b11c12c9a,2,28e8189101e0310ecd3d395b85646987,2020-06-10T00:00:00Z,28e8189101e0310ecd3d395b85646987,Comando do Exército,NA,NA
f6a359c3bcd7483b11ad79270f6142da,2,25088b6775fe15cbff26fa7902f36a43,2020-06-01T00:00:00Z,25088b6775fe15cbff26fa7902f36a43,Empresa Brasileira de Serviços Hospitalares,NA,NA
7c4338ab5aef8a5aeba47bca57b2c495,2,52de4ecf923c01b376cd955745d88b1a,2020-06-04T00:00:00Z,52de4ecf923c01b376cd955745d88b1a,Comando do Exército,NA,NA
c3cd8a02371542a93c65d14b390090dd,2,c971cf68fac24957637c697aa5eac0fe,2020-06-02T00:00:00Z,c971cf68fac24957637c697aa5eac0fe,Comando do Exército,NA,NA
c4e0938685b817cf1b3328ce839a5135,2,93e49a638f90d2fb0a7524e3fd7612f0,2020-06-08T00:00:00Z,93e49a638f90d2fb0a7524e3fd7612f0,Comando do Exército,NA,NA
9c241e58c6234241a759e405b97e7f2c,2,232a8372689a2ec6ff6d940b171d78dc,2020-06-26T00:00:00Z,232a8372689a2ec6ff6d940b171d78dc,Fundação Nacional do Índio,NA,NA
98905bbf7bc663e53429bdf58daa99b2,2,687dffb6b84c44e4f92d250c365149f5,2020-06-17T00:00:00Z,687dffb6b84c44e4f92d250c365149f5,Universidade Federal do Rio de Janeiro,NA,NA
1ea9dfba191de791cd6ff7b05511c458,2,34caa560c848c105a2a21380d8e89269,2020-06-04T00:00:00Z,34caa560c848c105a2a21380d8e89269,Universidade Federal de Santa Maria,NA,NA
6d1a69b888a641d9c5fd554464004146,2,af632ca1738bfa489a31aaa13bb258c7,2020-06-04T00:00:00Z,af632ca1738bfa489a31aaa13bb258c7,Empresa Brasileira de Serviços Hospitalares,NA,NA
5b7dd6976d76ae6d7408759a76f6e480,2,dc132aaf587322d40942a18a9a05d193,2020-06-29T00:00:00Z,dc132aaf587322d40942a18a9a05d193,Fundação Nacional do Índio,NA,NA
3f9e335f64ddead477bd31306a821039,2,a5cbc380b5419b9cafed5588b0486f84,2020-06-01T00:00:00Z,a5cbc380b5419b9cafed5588b0486f84,Fundação Oswaldo Cruz,NA,NA
41c74760d77f935c25d33fcc927dd1aa,2,fbdb9516ec3a3224f55971477fc0573a,2020-06-02T00:00:00Z,fbdb9516ec3a3224f55971477fc0573a,Universidade Federal de São Paulo,NA,NA
f83dd282c0a9ae71702221d77f20a1d5,2,b51c97fbb383cb5d2eb153bfee802d47,2020-06-23T00:00:00Z,b51c97fbb383cb5d2eb153bfee802d47,Universidade Federal do Rio de Janeiro,NA,NA
4fc4beee4d2fa40f79efea60f6825af0,2,ccac75b99d4cba8f2af8452acb77882e,2020-06-08T00:00:00Z,ccac75b99d4cba8f2af8452acb77882e,Empresa Brasileira de Serviços Hospitalares,NA,NA
eb175835236b06803d84d75773bbb92a,2,b0ff4d0553d48ab6a57cda2e6eb63b5d,2020-06-05T00:00:00Z,b0ff4d0553d48ab6a57cda2e6eb63b5d,Empresa Brasileira de Serviços Hospitalares,NA,NA
3eae17d6de6fe26af7fbacbbd1dfdfcd,2,70f5061019d681a77f164f3e4323d750,2020-06-02T00:00:00Z,70f5061019d681a77f164f3e4323d750,Comando do Exército,NA,NA
c406e7a7243a8d990bb706cbea799c83,2,8df256e349c676b7316848a108914a69,2020-06-02T00:00:00Z,8df256e349c676b7316848a108914a69,Comando do Exército,NA,NA
466bec1b3635e9d2f391e90d18463a1b,2,886c170395a71f952efab8e91a02b731,2020-06-15T00:00:00Z,886c170395a71f952efab8e91a02b731,Comando do Exército,NA,NA
2015ac88deb23b04f66a79518647506e,2,dfe2e1a547719925689a573c686d666a,2020-06-01T00:00:00Z,dfe2e1a547719925689a573c686d666a,Comando do Exército,NA,NA
826b9322c30111bc753df20284f7028e,2,e6dd3f9b0cc1d20670023b80595fa57d,2020-06-10T00:00:00Z,e6dd3f9b0cc1d20670023b80595fa57d,Comando do Exército,NA,NA
c1624e2555dcd4e699c94f0ed56a09bc,2,3bb2c89e5b454fa2a2491c8f02013e7e,2020-06-02T00:00:00Z,3bb2c89e5b454fa2a2491c8f02013e7e,Universidade Federal de São Paulo,NA,NA
4e9fce0024a965eed261438b8aa9d604,2,0d20bf1328ad8de9a478261bd858ade2,2020-06-10T00:00:00Z,0d20bf1328ad8de9a478261bd858ade2,Universidade Federal do Rio de Janeiro,NA,NA
61ab1bda08fd792c383a2419efa7e089,2,6142513d6ab0f478bce0edb6dc903f14,2020-06-11T00:00:00Z,6142513d6ab0f478bce0edb6dc903f14,Universidade Federal de Santa Maria,NA,NA
38cdc55ecb7b878e543b95edac469df5,2,a061e5bb8f15b73c370a735c4a6a1cc9,2020-06-15T00:00:00Z,a061e5bb8f15b73c370a735c4a6a1cc9,Empresa Brasileira de Serviços Hospitalares,NA,NA
c3032dedd0b374e82ce15eb83ed25cf0,2,07290418ba7495a81ac569ec732c43be,2020-06-05T00:00:00Z,07290418ba7495a81ac569ec732c43be,Empresa Brasileira de Serviços Hospitalares,NA,NA
431a489fcdb6c6bce480ec3492f69ed7,2,af987c6a514debc32dfc52f1beb7dda5,2020-06-03T00:00:00Z,af987c6a514debc32dfc52f1beb7dda5,Comando do Exército,NA,NA
093a6d84251e04299d4341c64c7824ce,2,7489dd2389e627670b6c843fa1ce176c,2020-06-04T00:00:00Z,7489dd2389e627670b6c843fa1ce176c,Universidade Federal Fluminense,NA,NA
de21d8ffd0064e435c43c16e0e920411,2,7f70100b407e3a82ee44d838461167a7,2020-06-11T00:00:00Z,7f70100b407e3a82ee44d838461167a7,Universidade Federal de Santa Maria,NA,NA
241607fdc630173f26b80ca688994c9b,2,8c4b8472507470756b83e2a585900ccf,2020-06-23T00:00:00Z,8c4b8472507470756b83e2a585900ccf,Universidade Federal de Viçosa,NA,NA
04a6ae01979258278927e70cc6bbb986,2,d992deee4bed60b608fb6ef297180a7f,2020-06-15T00:00:00Z,d992deee4bed60b608fb6ef297180a7f,Empresa Brasileira de Serviços Hospitalares,NA,NA
11bf89753766aea93f9ca0cecc41fbbe,2,d44a1a245f75298b57ea8f17864467df,2020-06-05T00:00:00Z,d44a1a245f75298b57ea8f17864467df,Empresa Brasileira de Serviços Hospitalares,NA,NA
2e10d5e608575dcc4a80a18f6f95a56c,2,f395cfcfb74f6dd9885a99103b18d97a,2020-06-09T00:00:00Z,f395cfcfb74f6dd9885a99103b18d97a,Comando do Exército,NA,NA
0b6c2f020943cd07ff48562ff7b45f33,2,53eb3d3431a1fa1ff2815edf52204f7e,2020-06-15T00:00:00Z,53eb3d3431a1fa1ff2815edf52204f7e,Comando do Exército,NA,NA
bc4a2dfdda47b4b736978ddef4722f7c,2,ba100c2d8a5365bfaea457c97032a8af,2020-06-04T00:00:00Z,ba100c2d8a5365bfaea457c97032a8af,Universidade Federal Fluminense,NA,NA
42df90e96b144a9a1b4f2559edbf4fa7,2,1211fd4ede01dd95a8bb5d90847a9479,2020-06-04T00:00:00Z,1211fd4ede01dd95a8bb5d90847a9479,Universidade Federal de São Paulo,NA,NA
ea603d7e589adb0cb2168637c6ca5613,2,79686f10df6adb5918b46a83d3033a8a,2020-06-16T00:00:00Z,79686f10df6adb5918b46a83d3033a8a,Universidade Federal de Santa Maria,NA,NA
ef2469c5deae3684ac76bfceb9a886a8,2,1028485193e6f8199117662937f1a01d,2020-06-18T00:00:00Z,1028485193e6f8199117662937f1a01d,Empresa Brasileira de Serviços Hospitalares,NA,NA
5b391e58918b02012846db7fc102b1bc,2,1bd3dc387e2fc8392ad4d1a408aa0d6b,2020-06-10T00:00:00Z,1bd3dc387e2fc8392ad4d1a408aa0d6b,Comando do Exército,NA,NA
d3bac4347d67fcf1c49f1af203de57bf,2,0a1270985bbe77ad0b509cf7942dac0e,2020-06-02T00:00:00Z,0a1270985bbe77ad0b509cf7942dac0e,Comando do Exército,NA,NA
aca2548434918f9073baedf49c4387c7,2,95ba2a12cb10824c4be1f1cae075d028,2020-06-09T00:00:00Z,95ba2a12cb10824c4be1f1cae075d028,Comando do Exército,NA,NA
9e5a638eaf09f879f766a8bc695841a8,2,76a22e857272bf78331e7b1f642b84b1,2020-06-10T00:00:00Z,76a22e857272bf78331e7b1f642b84b1,Universidade Federal de São Paulo,NA,NA
52bd0114187e17c4ae13f78444cda68d,2,aeb7987ebb9d31dfa5034a7b6e172550,2020-06-18T00:00:00Z,aeb7987ebb9d31dfa5034a7b6e172550,Empresa Brasileira de Serviços Hospitalares,NA,NA
96bdd25df40ff36240ce67a2040d1b8c,2,63f9cb80983e8af6de3a6d4339645f14,2020-06-09T00:00:00Z,63f9cb80983e8af6de3a6d4339645f14,Empresa Brasileira de Serviços Hospitalares,NA,NA
f46a8c315b22d40aa2607c17d2c911b7,2,8d12b1a4e9ffcafd1e2e70b183ffa1ae,2020-06-24T00:00:00Z,8d12b1a4e9ffcafd1e2e70b183ffa1ae,Instituto Federal do Rio Grande do Sul,NA,NA
77ea0b49bc74dd6b38c251e3f23efcb5,2,d204e9ab0c891523f3867e6939aa7bf2,2020-06-09T00:00:00Z,d204e9ab0c891523f3867e6939aa7bf2,Comando do Exército,NA,NA
0b734e199c09e559de0a95f1f4649467,2,d1ac55a36bf41db85baf6be5409554b3,2020-06-01T00:00:00Z,d1ac55a36bf41db85baf6be5409554b3,Fundação Oswaldo Cruz,NA,NA
09d2423775406d88cb1496a10f65180e,2,fa8c0eff1043661bccc015154682f778,2020-06-11T00:00:00Z,fa8c0eff1043661bccc015154682f778,Universidade Federal de São Paulo,NA,NA
8a6153ee14004336d20165d282d128c8,2,34d333b732563b0d6cfe3029f1562029,2020-06-25T00:00:00Z,34d333b732563b0d6cfe3029f1562029,Empresa Brasileira de Serviços Hospitalares,NA,NA
766d9e63ae46ec425c35750b094ed776,2,793fb0ea3dffefcd297dabb8e7716b3d,2020-06-16T00:00:00Z,793fb0ea3dffefcd297dabb8e7716b3d,Instituto Federal de São Paulo,NA,NA
87afb6ea30978e41a325cd8dbf9f0c61,2,f8b67cb45572bd20cf309916a66fa916,2020-06-09T00:00:00Z,f8b67cb45572bd20cf309916a66fa916,Comando do Exército,NA,NA
730e3f00a35a86ec954e688c05ec5716,2,8b833253be15d7d732d7041bb8d6c663,2020-06-16T00:00:00Z,8b833253be15d7d732d7041bb8d6c663,Empresa Brasileira de Serviços Hospitalares,NA,NA
04e06dc5322c249647fbc5155a1b570f,2,4314d2b194a1399b6352156e1de6b7fc,2020-06-05T00:00:00Z,4314d2b194a1399b6352156e1de6b7fc,Instituto Federal do Rio Grande do Sul,NA,NA
f698c5b93deb41926444eba6b3e449c9,2,f1aee0407eb6b477bedefdc9b2df79d1,2020-06-08T00:00:00Z,f1aee0407eb6b477bedefdc9b2df79d1,Comando do Exército,NA,NA
385a001b9f537ff8f78c3f18a94bff9d,2,0d650d7833bf62172c9d43b155e45ad5,2020-06-10T00:00:00Z,0d650d7833bf62172c9d43b155e45ad5,Comando do Exército,NA,NA
a9c94256f221d7ad6a29df234e2aac67,2,7abcc6b775316191f4e89f8773861dd0,2020-06-19T00:00:00Z,7abcc6b775316191f4e89f8773861dd0,Universidade Federal de Santa Maria,NA,NA
d50bc1c1bd73d34d88cc9b2c66fe3713,2,35c09af77f549b6259abf006654d073a,2020-06-22T00:00:00Z,35c09af77f549b6259abf006654d073a,Instituto Federal do Rio Grande do Sul,NA,NA
a6fb766c03eef37c3b41c4b67c60cca2,2,e51c37065897281b679bf66fac0505d0,2020-06-18T00:00:00Z,e51c37065897281b679bf66fac0505d0,Comando do Exército,NA,NA
e1b8ad48f8cd0799c4add8ecde793145,2,042c83259c0487444e9fe6b97f6cc855,2020-06-15T00:00:00Z,042c83259c0487444e9fe6b97f6cc855,Comando do Exército,NA,NA
f9c0ba8f449579dac1b2d805cad75188,2,73e47f67b8f5334d6dd7785001946352,2020-06-01T00:00:00Z,73e47f67b8f5334d6dd7785001946352,Fundação Oswaldo Cruz,NA,NA
70d92e70a0130f4aa67f0aa7ed8b02fb,2,53c84e942fa984b9fb77d3d42dbf393d,2020-06-23T00:00:00Z,53c84e942fa984b9fb77d3d42dbf393d,Universidade Federal de São Paulo,NA,NA
29ed77fce1ae3bb583415da2462b8d6f,2,1a9267e813d2e33772e22c87064515a3,2020-06-04T00:00:00Z,1a9267e813d2e33772e22c87064515a3,Universidade Federal do Rio de Janeiro,NA,NA
53c069afa09b73997ca449def6911f0b,2,cf39d3b291d41b79bdc81f8b4829fd48,2020-06-29T00:00:00Z,cf39d3b291d41b79bdc81f8b4829fd48,Comando do Exército,NA,NA
d595f5c25595d22a9518e36ac3833496,2,082505dee6ffa661617a82c78829ab93,2020-06-29T00:00:00Z,082505dee6ffa661617a82c78829ab93,Comando do Exército,NA,NA
1e834982df44c9e0d460286f0f81dba7,2,0f397f282c9f8da7e5238fce2f9b87f3,2020-06-03T00:00:00Z,0f397f282c9f8da7e5238fce2f9b87f3,Comando do Exército,NA,NA
8e373b732af0c4ed85271918fd8ccd7a,2,963325118634df79a1f3d11218777e81,2020-06-01T00:00:00Z,963325118634df79a1f3d11218777e81,Fundação Oswaldo Cruz,NA,NA
98713fd98575e02f7df1979551f5774b,2,9c574de413c1238a382ca5b8b7e33b98,2020-06-12T00:00:00Z,9c574de413c1238a382ca5b8b7e33b98,Fundação Oswaldo Cruz,NA,NA
2b36161489d421f42d6d42c5e5d76bfb,2,cbf5550fd768f4a9dac3e65629cfbb04,2020-06-23T00:00:00Z,cbf5550fd768f4a9dac3e65629cfbb04,Universidade Federal de São Paulo,NA,NA
159cb1a11e06c97d5c38685e83c91c4c,2,c9cba44622e9bfeaa658df2788e7526a,2020-06-01T00:00:00Z,c9cba44622e9bfeaa658df2788e7526a,Universidade Federal do Rio de Janeiro,NA,NA
2a7ddfafa40d14ebb57b01d8879238a1,2,7c3a3b32062d68c709689ce7cfafedd4,2020-06-04T00:00:00Z,7c3a3b32062d68c709689ce7cfafedd4,Comando do Exército,NA,NA
a02ff03b26b3f3353e2a66c8e9774e29,2,b99eac75e3b3762228876edd5abd21fd,2020-06-02T00:00:00Z,b99eac75e3b3762228876edd5abd21fd,Fundação Oswaldo Cruz,NA,NA
659b448c4ab340978585cdfe925d8afc,2,8c3397461c769b68180438f36d4edb93,2020-06-10T00:00:00Z,8c3397461c769b68180438f36d4edb93,Universidade Federal do Rio de Janeiro,NA,NA
8c39d775ce9648a2aaed981579924786,2,179eb2570184a7da1162bbc14609a9fe,2020-06-01T00:00:00Z,179eb2570184a7da1162bbc14609a9fe,Empresa Brasileira de Serviços Hospitalares,NA,NA
b31fef3fe27c35ded5df9df927baf487,2,c5a1c89d9d02d2524ca40c8ac16f9171,2020-06-25T00:00:00Z,c5a1c89d9d02d2524ca40c8ac16f9171,Empresa Brasileira de Serviços Hospitalares,NA,NA
ccfd11eb26335d9bcf4cb4680665cfcb,2,a94788d64749cbf6396972b300959304,2020-06-29T00:00:00Z,a94788d64749cbf6396972b300959304,Comando do Exército,NA,NA
c7a5005bd8de6912789eabed8154252a,2,4d4f19b5b8693e1c4de1cb382b929190,2020-06-05T00:00:00Z,4d4f19b5b8693e1c4de1cb382b929190,Comando do Exército,NA,NA
52b8b17b10f1b9eaf61ff8be17c863d4,2,fa0982bddd1d2bbf94ab393d3946a0a0,2020-06-12T00:00:00Z,fa0982bddd1d2bbf94ab393d3946a0a0,Fundação Oswaldo Cruz,NA,NA
076c56afc3ecd2c095db48706f719f03,2,a9158a2bf1e280c03244a2e980d42fd6,2020-06-26T00:00:00Z,a9158a2bf1e280c03244a2e980d42fd6,Empresa Brasileira de Serviços Hospitalares,NA,NA
4f7e32151a341d1e0f78a7b520962699,2,61d6ca603ec4c68058bd0aa01cad8803,2020-06-26T00:00:00Z,61d6ca603ec4c68058bd0aa01cad8803,Empresa Brasileira de Serviços Hospitalares,NA,NA
0cb88e14406928f8766a182793480ed2,2,fe185de8ca1d20f4d856db4398e9b5de,2020-06-05T00:00:00Z,fe185de8ca1d20f4d856db4398e9b5de,Comando do Exército,NA,NA
20bfc8b9d30460ba10f21a9c10f79b8f,2,31ecf6da6b511b55fee506dfbb1cf622,2020-06-18T00:00:00Z,31ecf6da6b511b55fee506dfbb1cf622,Comando do Exército,NA,NA
ea3eab90839d542b426bfcca01abbce6,2,657c1adc76020598b72215d300e325e4,2020-06-18T00:00:00Z,657c1adc76020598b72215d300e325e4,Comando do Exército,NA,NA
ac3dbf27983b662526a0531faf170e9a,2,0d18935e95e981128a513ebcf6057052,2020-06-15T00:00:00Z,0d18935e95e981128a513ebcf6057052,Comando do Exército,NA,NA
d4bd844bdd3261b77509fe0bdd6ea81a,2,9bd7c6878245e60cbbcb8d8cbecb57e7,2020-06-22T00:00:00Z,9bd7c6878245e60cbbcb8d8cbecb57e7,Comando do Exército,NA,NA
2e4a8109ac28e6e9944c243d8f54f572,2,e05268eb865801268dcfe48c1e5e0da1,2020-06-03T00:00:00Z,e05268eb865801268dcfe48c1e5e0da1,Fundação Oswaldo Cruz,NA,NA
d84d6484ed19c954694f0f32315a5383,2,c203aef4d4d635a5c2aed23564eaa8de,2020-06-24T00:00:00Z,c203aef4d4d635a5c2aed23564eaa8de,Empresa Brasileira de Serviços Hospitalares,NA,NA
d3ea0b1a49444072cbeda9a0ecc9f676,2,b7b9a676c9820c9aabd3a16528cd33b0,2020-06-03T00:00:00Z,b7b9a676c9820c9aabd3a16528cd33b0,Empresa Brasileira de Serviços Hospitalares,NA,NA
91882fd883a207e4089303ce98c900d4,2,77ab4ebdc7607c004feaeef6aa879d35,2020-06-08T00:00:00Z,77ab4ebdc7607c004feaeef6aa879d35,Instituto Federal do Rio Grande do Sul,NA,NA
9efeec28734c910111edcb02ddc04c77,2,edb84750c2c6d35a2940c6b3a8d2d59f,2020-06-05T00:00:00Z,edb84750c2c6d35a2940c6b3a8d2d59f,Comando do Exército,NA,NA
c3891eac54e9b9905fca60540c810372,2,fdb02afeeb5bd84ecb19770a8b7ae7c3,2020-06-17T00:00:00Z,fdb02afeeb5bd84ecb19770a8b7ae7c3,Comando do Exército,NA,NA
33a9cb90d99cd85258fe849e3a3dc4ea,2,94c48e20f6bc6f85a86c6b9919938869,2020-06-10T00:00:00Z,94c48e20f6bc6f85a86c6b9919938869,Fundação Oswaldo Cruz,NA,NA
151d8be035f6f5dfddf975eced8f8d9d,2,4c6149a8f76c70ac6160789d7acaffcc,2020-06-23T00:00:00Z,4c6149a8f76c70ac6160789d7acaffcc,Comando do Exército,NA,NA
16ba82e0e4e56e67408356cfc9c6f23e,2,11029e63936e3e193a44ff0497c2283a,2020-06-05T00:00:00Z,11029e63936e3e193a44ff0497c2283a,Fundação Oswaldo Cruz,NA,NA
454d77a05c9e57d3a4c53d8b78399807,2,44514d05c72823f1e4a8ad7e39a1f85b,2020-06-29T00:00:00Z,44514d05c72823f1e4a8ad7e39a1f85b,Empresa Brasileira de Serviços Hospitalares,NA,NA
0a0cda116aeae7acb92573c7774f8f50,2,ae7f667bbd45972ba8778f18268a798f,2020-06-19T00:00:00Z,ae7f667bbd45972ba8778f18268a798f,Ministério da Saúde - Unidades com vínculo di,NA,NA
7e61b675e740846e1d418002b6cc42e3,2,088b0565dc7c872e538c69ef84dfc043,2020-06-10T00:00:00Z,088b0565dc7c872e538c69ef84dfc043,Fundação Oswaldo Cruz,NA,NA
a34d9eae093da24ea35474bd237b8e74,2,b4e4a983e270c019b4bba3cfd036f6c0,2020-06-05T00:00:00Z,b4e4a983e270c019b4bba3cfd036f6c0,Comando da Aeronáutica,NA,NA
adc40f5e579fad10255bb925f5f21076,2,9efceb28f2c59ee8d6433d83a179a7d3,2020-06-20T00:00:00Z,9efceb28f2c59ee8d6433d83a179a7d3,Comando da Aeronáutica,NA,NA
0fce46130458e42e8e07596ebff97834,2,5efffc8f6a27d1855d72e1d18f77f28d,2020-06-15T00:00:00Z,5efffc8f6a27d1855d72e1d18f77f28d,Universidade Federal do Rio de Janeiro,NA,NA
2383c1502acba6d57c0de8279160de87,2,16854c4436eb9fd0f8f6c1cc08eeedda,2020-06-23T00:00:00Z,16854c4436eb9fd0f8f6c1cc08eeedda,Comando do Exército,NA,NA
14f16c1db3dd9a2778352344251740b6,2,a02c7bdbaa68c0fc7e372b5200547372,2020-06-17T00:00:00Z,a02c7bdbaa68c0fc7e372b5200547372,Empresa Brasileira de Serviços Hospitalares,NA,NA
83c3324c996e3e06e7b3cce9abc015b7,2,437955ec2b0219f41cd2fe357b414096,2020-06-02T00:00:00Z,437955ec2b0219f41cd2fe357b414096,Comando do Exército,NA,NA
531ac12acef2d0b0c3f57f6664d8858c,2,0a00cce4e9c3840498e755688c1e65fa,2020-06-19T00:00:00Z,0a00cce4e9c3840498e755688c1e65fa,Comando do Exército,NA,NA
2bc69f80c59e979d693d4e595b534a63,2,71b707800d1cab1cc88cb3f8f230b71b,2020-06-15T00:00:00Z,71b707800d1cab1cc88cb3f8f230b71b,Comando da Aeronáutica,NA,NA
fb072f22b5073df0590c3678e35854c6,2,47331795077ec190f866e86f6251d69b,2020-06-19T00:00:00Z,47331795077ec190f866e86f6251d69b,Empresa Brasileira de Serviços Hospitalares,NA,NA
0a9cb252698c78caacb729f9ba84021b,2,41dbdb350c873c1691f74c3f9fbc5e77,2020-06-04T00:00:00Z,41dbdb350c873c1691f74c3f9fbc5e77,Comando do Exército,NA,NA
87de496cea5c507fdb7f59d743d5f447,2,109e827f7aca22d2d915e23476b41a85,2020-06-05T00:00:00Z,109e827f7aca22d2d915e23476b41a85,Comando do Exército,NA,NA
87068d276bb9620841c1589c28bb27f7,2,37e19c46ca67adc22453ce8031116418,2020-06-04T00:00:00Z,37e19c46ca67adc22453ce8031116418,Comando da Aeronáutica,NA,NA
b68588b6a84fc2c6dd990011065bc5b9,2,1c8085fc3218825ab1cb2766467b33bb,2020-06-25T00:00:00Z,1c8085fc3218825ab1cb2766467b33bb,Comando do Exército,NA,NA
44aa65b264cbeedddd1d4b09578e32a0,2,3db7a424a306fb7e6ad1a1e745e18654,2020-06-04T00:00:00Z,3db7a424a306fb7e6ad1a1e745e18654,Comando da Aeronáutica,NA,NA
4bb5d72ae22beeae05c4c05939fd6466,2,918e95c5610220bce8925051f3a437a6,2020-06-23T00:00:00Z,918e95c5610220bce8925051f3a437a6,Empresa Brasileira de Serviços Hospitalares,NA,NA
4bf795824da36379cd0203f492448b21,2,f01081b72d4b0e63fe4638e4668fc2e6,2020-06-04T00:00:00Z,f01081b72d4b0e63fe4638e4668fc2e6,Comando do Exército,NA,NA
a5e4854f6bdc5264beeb3b1af853f3b3,2,7cb49e1230554e65d0e50c065748428e,2020-06-18T00:00:00Z,7cb49e1230554e65d0e50c065748428e,Comando do Exército,NA,NA
6ee0dad8dd5f18bca5a209ca5420201c,2,2c766550e67d5c3bf5cc14e488820bad,2020-06-04T00:00:00Z,2c766550e67d5c3bf5cc14e488820bad,Comando da Aeronáutica,NA,NA
f27ebe4fb72b038815acbbb32385f788,2,053c9d281064a42295c23e48d8781667,2020-06-24T00:00:00Z,053c9d281064a42295c23e48d8781667,Empresa Brasileira de Serviços Hospitalares,NA,NA
c8dcf9e1f019fa049ecb285964e47a57,2,e8ca334fb32952857b22e887b12a0c20,2020-06-24T00:00:00Z,e8ca334fb32952857b22e887b12a0c20,Comando do Exército,NA,NA
8a3fb9ae7a6e6666de15b0953a91c2d9,2,4bc43db9f85ba328677fd4b40775c19c,2020-06-15T00:00:00Z,4bc43db9f85ba328677fd4b40775c19c,Fundação Oswaldo Cruz,NA,NA
edd039c236343f1b96ce047e26e295f2,2,2ee576f95464c25c07e871f24de6f90e,2020-06-04T00:00:00Z,2ee576f95464c25c07e871f24de6f90e,Comando da Aeronáutica,NA,NA
23720fa5932f52709f6c81d78d674013,2,5a98cecac8941749940af1100634ba2b,2020-06-01T00:00:00Z,5a98cecac8941749940af1100634ba2b,Comando do Exército,NA,NA
0be040ddd33b1850d5f99274f3e60b13,2,481756055e07c78f7396c235df54e379,2020-06-24T00:00:00Z,481756055e07c78f7396c235df54e379,Fundação Oswaldo Cruz,NA,NA
04bc9c1d04fafb737da215453bd5893f,2,d40cf0bc8cfb9fe2a1b68f65fb2b6dfe,2020-06-04T00:00:00Z,d40cf0bc8cfb9fe2a1b68f65fb2b6dfe,Comando da Aeronáutica,NA,NA
ce3fe0ecde18e6271dc9f0b8e042ca16,2,f2c31bc1f6e6b2a1676be3e821ebe73e,2020-06-18T00:00:00Z,f2c31bc1f6e6b2a1676be3e821ebe73e,Comando do Exército,NA,NA
093b3232426b5374d14a573a4d5fc8b4,2,22b0c391b0b372b6f5c31078d0059478,2020-06-26T00:00:00Z,22b0c391b0b372b6f5c31078d0059478,Fundação Oswaldo Cruz,NA,NA
19ce42d77b617fbba834392bba3325d0,2,51885d84d9d43e9a895b9140c152c9a6,2020-06-04T00:00:00Z,51885d84d9d43e9a895b9140c152c9a6,Comando da Aeronáutica,NA,NA
2e9a76e18127fc720a77979ff86f596b,2,1a524f75ce1277acb08711501a7a15da,2020-06-26T00:00:00Z,1a524f75ce1277acb08711501a7a15da,Empresa Brasileira de Serviços Hospitalares,NA,NA
2fe4f5c6c6b7e55ecbd7deaaf3d95c6b,2,ad84f8be9938040ec243e2eef480f74f,2020-06-04T00:00:00Z,ad84f8be9938040ec243e2eef480f74f,Comando da Aeronáutica,NA,NA
fa11ad69f89a565e42fc5c86010802f8,2,3a2f0b09a0d647fd1a5179d4ec8b09eb,2020-06-03T00:00:00Z,3a2f0b09a0d647fd1a5179d4ec8b09eb,Comando do Exército,NA,NA
c26f3a63c9a3d456752619babd303ad6,2,e94bc8fb5c3d61ec4a8b4a8b0c49a382,2020-06-10T00:00:00Z,e94bc8fb5c3d61ec4a8b4a8b0c49a382,Comando do Exército,NA,NA
956634f6e01694c31fd154ff2902fe3a,2,ea47b55d791393cc3806dd6f64d2d7d8,2020-06-05T00:00:00Z,ea47b55d791393cc3806dd6f64d2d7d8,Comando da Aeronáutica,NA,NA
8b742ea27375d411bcf759e3823ee1d7,2,6c004001698e6e38839e330880d7ed75,2020-06-05T00:00:00Z,6c004001698e6e38839e330880d7ed75,Comando da Aeronáutica,NA,NA
9e8bffc9559049a159753868476d94b8,2,24f12f38d7c68894479214cd6c7d33eb,2020-06-18T00:00:00Z,24f12f38d7c68894479214cd6c7d33eb,Comando do Exército,NA,NA
